# depth maps
# file: 'rgbd_dataset_freiburg2_large_with_loop.bag'
# timestamp filename
1311875572.382063 depth/1311875572.382063.png
1311875572.417883 depth/1311875572.417883.png
1311875572.453070 depth/1311875572.453070.png
1311875572.482308 depth/1311875572.482308.png
1311875572.521373 depth/1311875572.521373.png
1311875572.548997 depth/1311875572.548997.png
1311875572.582700 depth/1311875572.582700.png
1311875572.620634 depth/1311875572.620634.png
1311875572.651384 depth/1311875572.651384.png
1311875572.681792 depth/1311875572.681792.png
1311875572.715452 depth/1311875572.715452.png
1311875572.751878 depth/1311875572.751878.png
1311875572.779162 depth/1311875572.779162.png
1311875572.815176 depth/1311875572.815176.png
1311875572.849962 depth/1311875572.849962.png
1311875572.879775 depth/1311875572.879775.png
1311875572.918807 depth/1311875572.918807.png
1311875572.949433 depth/1311875572.949433.png
1311875572.980082 depth/1311875572.980082.png
1311875573.020428 depth/1311875573.020428.png
1311875573.050346 depth/1311875573.050346.png
1311875573.087981 depth/1311875573.087981.png
1311875573.118642 depth/1311875573.118642.png
1311875573.148326 depth/1311875573.148326.png
1311875573.181943 depth/1311875573.181943.png
1311875573.214836 depth/1311875573.214836.png
1311875573.250089 depth/1311875573.250089.png
1311875573.284235 depth/1311875573.284235.png
1311875573.319235 depth/1311875573.319235.png
1311875573.352392 depth/1311875573.352392.png
1311875573.388082 depth/1311875573.388082.png
1311875573.414950 depth/1311875573.414950.png
1311875573.450627 depth/1311875573.450627.png
1311875573.487874 depth/1311875573.487874.png
1311875573.519404 depth/1311875573.519404.png
1311875573.550202 depth/1311875573.550202.png
1311875573.588579 depth/1311875573.588579.png
1311875573.614605 depth/1311875573.614605.png
1311875573.652043 depth/1311875573.652043.png
1311875573.687261 depth/1311875573.687261.png
1311875573.718930 depth/1311875573.718930.png
1311875573.749885 depth/1311875573.749885.png
1311875573.784015 depth/1311875573.784015.png
1311875573.818145 depth/1311875573.818145.png
1311875573.847096 depth/1311875573.847096.png
1311875573.886797 depth/1311875573.886797.png
1311875573.917831 depth/1311875573.917831.png
1311875573.950625 depth/1311875573.950625.png
